User_ID,Device_ID,Login_Count,Session_Duration_Min,Activation_Count,Device_Change_Count,Location_Changes,Debug_Attempt_Flag,Subscription_Status,IP_Address,Piracy_Label
U100416,D6536,6,233,2,0,1,1,Active,192.168.120.62,1
U100417,D4913,1,34,5,1,3,1,Active,192.168.10.42,1
U100418,D2066,22,27,4,2,0,0,Active,192.168.248.134,0
U100419,D8723,34,9,7,4,0,0,Expired,192.168.229.89,1
U100420,D5380,11,67,3,2,0,1,Active,192.168.246.173,1
U100421,D5107,3,225,5,3,4,0,Active,192.168.229.185,1
U100422,D6726,42,86,2,4,0,0,Expired,192.168.166.104,1
U100423,D4373,6,246,1,3,5,0,Active,192.168.105.107,1
U100424,D9945,6,257,9,1,5,0,Active,192.168.220.37,0
U100425,D3082,20,56,4,3,3,0,Active,192.168.39.58,1
U100426,D9967,21,43,8,1,2,1,Active,192.168.224.135,1
U100427,D7748,2,263,7,2,7,0,Expired,192.168.209.108,1
U100428,D1417,26,275,1,0,6,0,Active,192.168.242.168,0
U100429,D9306,31,76,7,2,2,0,Expired,192.168.162.202,1
U100430,D9808,26,74,2,3,7,0,Active,192.168.214.118,1
U100431,D4974,32,224,3,1,5,0,Expired,192.168.13.211,1
U100432,D4267,10,8,1,3,7,0,Active,192.168.242.222,1
U100433,D1825,23,294,7,0,4,0,Expired,192.168.136.69,1
U100434,D8668,6,296,3,4,3,0,Active,192.168.38.45,1
U100435,D6745,23,235,6,4,1,0,Expired,192.168.188.50,1
U100436,D1412,28,84,7,4,5,1,Active,192.168.249.109,1
U100437,D8543,49,70,3,3,2,0,Active,192.168.223.103,1
U100438,D8587,30,140,2,4,6,0,Active,192.168.167.156,1
U100439,D1728,14,195,9,1,3,0,Active,192.168.35.241,0
U100440,D8164,37,63,9,0,6,0,Active,192.168.9.61,0
U100441,D9867,32,270,7,2,7,0,Active,192.168.195.165,0
U100442,D6988,49,11,5,1,6,0,Active,192.168.250.220,0
U100443,D3504,34,206,4,0,1,0,Active,192.168.228.242,0
U100444,D3967,41,241,4,2,6,0,Active,192.168.151.162,0
U100445,D3786,44,272,1,4,4,0,Expired,192.168.234.219,1
U100446,D2122,22,83,4,2,5,0,Active,192.168.0.21,0
U100447,D5079,31,50,7,3,0,0,Active,192.168.198.172,1
U100448,D2571,7,247,5,3,5,0,Active,192.168.167.108,1
U100449,D6073,41,292,9,4,3,0,Active,192.168.78.78,1
U100450,D6104,21,164,4,4,5,0,Active,192.168.93.52,1
U100451,D3143,16,119,3,1,2,0,Active,192.168.0.181,0
U100452,D7806,20,118,6,1,4,0,Active,192.168.66.161,0
U100453,D8357,43,130,4,3,5,1,Expired,192.168.10.87,1
U100454,D4440,44,94,2,0,3,0,Active,192.168.168.89,0
U100455,D4766,47,65,5,1,4,0,Active,192.168.67.232,0
U100456,D6644,19,106,4,0,1,0,Expired,192.168.48.188,1
U100457,D3914,48,118,5,3,3,0,Active,192.168.223.174,1
U100458,D5968,32,178,9,1,5,0,Active,192.168.211.16,0
U100459,D6917,15,96,4,0,5,0,Active,192.168.211.34,0
U100460,D9787,5,187,6,0,0,0,Active,192.168.23.126,0
U100461,D1728,11,209,4,1,1,1,Active,192.168.7.119,1
U100462,D2365,15,199,1,4,0,0,Expired,192.168.238.68,1
U100463,D5492,29,29,2,2,4,0,Active,192.168.157.53,0
U100464,D1698,45,238,6,4,6,0,Active,192.168.238.53,1
U100465,D8186,4,20,8,2,0,0,Expired,192.168.192.155,1
U100466,D1395,49,145,9,0,1,0,Active,192.168.222.13,0
U100467,D8400,36,112,4,1,1,0,Active,192.168.213.135,0
U100468,D9082,48,84,6,3,1,0,Expired,192.168.207.155,1
U100469,D5171,23,80,3,1,5,0,Expired,192.168.163.67,1
U100470,D5360,15,280,9,4,4,0,Expired,192.168.107.56,1
U100471,D3502,46,272,8,2,2,0,Active,192.168.81.14,0
U100472,D1717,44,116,1,1,4,1,Active,192.168.128.39,1
U100473,D3782,3,79,2,2,1,0,Active,192.168.18.67,0
U100474,D5946,32,218,9,4,4,0,Active,192.168.85.175,1
U100475,D6486,10,38,3,4,6,0,Active,192.168.178.233,1
U100476,D9335,40,145,3,1,3,0,Expired,192.168.241.193,1
U100477,D5980,38,170,9,3,6,0,Active,192.168.134.221,1
U100478,D8266,22,235,3,3,6,0,Expired,192.168.46.7,1
U100479,D5491,14,296,5,2,3,0,Active,192.168.72.117,0
U100480,D8192,17,32,6,1,2,0,Active,192.168.111.243,0
U100481,D6588,21,299,3,0,6,0,Expired,192.168.223.58,1
U100482,D8651,48,95,8,4,4,1,Active,192.168.107.242,1
U100483,D4636,15,119,2,2,6,0,Active,192.168.95.184,0
U100484,D2167,15,163,6,4,6,0,Active,192.168.79.69,1
U100485,D2062,1,262,2,2,5,0,Active,192.168.161.176,0
U100486,D3156,24,94,9,1,6,0,Active,192.168.95.166,0
U100487,D8860,12,249,6,2,4,0,Expired,192.168.167.83,1
U100488,D6161,10,35,9,2,3,0,Expired,192.168.96.157,1
U100489,D6305,46,232,4,0,1,0,Expired,192.168.212.120,1
U100490,D7541,42,132,3,2,0,0,Expired,192.168.164.243,1
U100491,D5729,42,274,2,3,1,1,Active,192.168.134.234,1
U100492,D8330,31,274,8,2,2,0,Active,192.168.79.205,0
U100493,D6334,11,213,4,2,0,0,Active,192.168.38.252,0
U100494,D9924,16,182,2,1,1,0,Active,192.168.100.146,0
U100495,D5330,9,195,9,2,4,0,Expired,192.168.137.184,1
U100496,D9010,47,72,8,0,5,0,Active,192.168.22.87,0
U100497,D7801,14,271,5,1,6,0,Active,192.168.183.232,0
U100498,D5846,19,274,8,4,7,0,Active,192.168.227.161,1
U100499,D7731,31,132,5,3,7,0,Active,192.168.172.106,1
U100500,D8241,9,268,7,3,4,0,Active,192.168.75.212,1
U100501,D1953,36,225,5,4,3,0,Active,192.168.122.162,1
U100502,D3539,39,246,5,2,4,0,Expired,192.168.133.120,1
U100503,D8056,26,248,4,0,4,0,Active,192.168.137.202,0
U100504,D2542,8,23,5,0,2,1,Active,192.168.66.166,1
U100505,D6293,24,159,7,0,6,0,Active,192.168.91.79,0
U100506,D2191,8,233,3,0,5,0,Active,192.168.171.9,0
U100507,D7313,19,62,4,2,0,0,Active,192.168.195.102,0
U100508,D7938,47,285,8,4,1,0,Active,192.168.113.251,1
U100509,D3681,48,49,6,4,1,1,Active,192.168.157.230,1
U100510,D2540,30,106,8,3,2,0,Active,192.168.61.33,1
U100511,D7172,22,52,2,4,0,1,Expired,192.168.139.119,1
U100512,D6541,9,54,9,0,6,0,Active,192.168.226.192,0
U100513,D2365,44,85,7,2,4,0,Active,192.168.252.76,0
U100514,D9691,48,63,5,1,7,0,Active,192.168.162.234,0
U100515,D9702,4,165,7,1,7,0,Active,192.168.101.62,0
U100516,D8494,37,107,2,0,5,0,Active,192.168.116.145,0
U100517,D5312,8,278,4,3,6,0,Active,192.168.224.34,1
U100518,D2324,1,187,7,1,2,0,Active,192.168.82.189,0
U100519,D4141,28,120,2,0,4,0,Active,192.168.83.218,0
U100520,D8419,6,271,8,2,1,0,Active,192.168.61.102,0
U100521,D4486,47,168,5,1,2,0,Active,192.168.233.95,0
U100522,D2810,36,147,5,0,5,0,Active,192.168.9.178,0
U100523,D7588,11,98,8,1,2,0,Active,192.168.118.72,0
U100524,D3923,5,254,1,2,7,0,Expired,192.168.51.135,1
U100525,D6301,24,244,6,4,2,0,Active,192.168.169.57,1
U100526,D5186,47,63,2,4,6,0,Active,192.168.160.182,1
U100527,D9905,18,19,1,2,7,0,Active,192.168.238.234,0
U100528,D6977,20,289,7,2,1,0,Active,192.168.213.227,0
U100529,D5268,28,207,4,4,5,0,Active,192.168.182.9,1
U100530,D5748,13,241,1,2,1,0,Active,192.168.172.38,0
U100531,D5849,5,291,6,2,3,1,Active,192.168.146.224,1
U100532,D4709,30,77,6,2,7,0,Active,192.168.97.44,0
U100533,D7619,1,218,3,4,7,1,Expired,192.168.61.235,1
U100534,D9647,22,15,6,4,5,0,Active,192.168.140.214,1
U100535,D4072,18,229,9,1,1,1,Active,192.168.34.49,1
U100536,D7530,46,207,6,4,5,0,Active,192.168.40.55,1
U100537,D1504,5,235,1,1,1,0,Expired,192.168.206.143,1
U100538,D2214,31,55,6,4,4,1,Active,192.168.99.96,1
U100539,D2531,6,61,8,3,7,0,Active,192.168.141.222,1
U100540,D8576,27,136,7,1,7,1,Expired,192.168.186.174,1
U100541,D1823,25,284,8,2,7,0,Active,192.168.77.28,0
U100542,D1928,29,229,8,3,1,0,Active,192.168.186.242,1
U100543,D6029,28,178,9,4,5,0,Active,192.168.98.166,1
U100544,D1133,16,296,3,4,0,0,Expired,192.168.39.179,1
U100545,D3105,12,270,7,3,4,0,Active,192.168.225.69,1
U100546,D4627,20,251,6,0,5,0,Active,192.168.215.137,0
U100547,D7316,18,82,2,2,5,0,Active,192.168.138.112,0
U100548,D2852,34,139,5,1,5,0,Active,192.168.19.34,0
U100549,D5910,23,144,3,3,3,0,Active,192.168.230.69,1
U100550,D5175,45,257,5,1,0,0,Active,192.168.120.161,0
U100551,D6348,27,180,9,4,3,0,Active,192.168.155.181,1
U100552,D7190,49,64,8,0,2,0,Active,192.168.163.41,0
U100553,D2256,17,258,9,0,6,0,Active,192.168.157.239,0
U100554,D4376,48,12,9,1,2,0,Active,192.168.26.178,0
U100555,D6645,21,111,8,4,2,0,Active,192.168.233.252,1
U100556,D4486,40,175,8,0,7,0,Active,192.168.138.145,0
U100557,D4584,31,62,6,2,6,0,Active,192.168.121.178,0
U100558,D9053,3,294,6,4,1,0,Expired,192.168.107.32,1
U100559,D4330,17,88,6,3,6,0,Active,192.168.22.173,1
U100560,D3703,26,121,6,3,1,1,Active,192.168.17.150,1
U100561,D9662,23,204,9,3,7,0,Active,192.168.27.49,1
U100562,D9120,6,26,1,2,4,0,Active,192.168.41.15,0
U100563,D8114,28,223,6,4,0,0,Active,192.168.19.160,1
U100564,D2353,8,230,8,1,6,0,Active,192.168.214.56,0
U100565,D6063,45,275,1,1,0,0,Active,192.168.199.53,0
U100566,D9549,8,106,6,4,5,1,Active,192.168.170.82,1
U100567,D8575,19,149,9,2,2,0,Active,192.168.99.115,0
U100568,D1667,38,151,6,4,2,0,Active,192.168.252.87,1
U100569,D5468,29,265,2,1,5,1,Active,192.168.21.98,1
U100570,D7819,23,283,1,4,1,0,Active,192.168.147.227,1
U100571,D4719,47,18,4,3,3,0,Active,192.168.207.129,1
U100572,D3745,32,270,6,4,5,1,Active,192.168.240.108,1
U100573,D8483,10,291,9,0,7,0,Active,192.168.178.57,0
U100574,D1539,27,145,5,4,6,0,Active,192.168.41.52,1
U100575,D5964,49,297,7,1,0,0,Active,192.168.76.223,0
U100576,D5835,1,35,6,1,0,0,Active,192.168.237.240,0
U100577,D4775,39,175,6,1,3,0,Active,192.168.25.216,0
U100578,D7042,29,209,9,3,0,0,Active,192.168.219.191,1
U100579,D8102,45,295,5,1,0,0,Expired,192.168.224.189,1
U100580,D8312,3,115,2,0,6,0,Active,192.168.87.114,0
U100581,D6320,47,72,8,4,7,0,Active,192.168.189.67,1
U100582,D7132,37,187,3,2,1,0,Active,192.168.188.46,0
U100583,D8891,31,200,9,1,0,0,Active,192.168.176.127,0
U100584,D3779,11,130,5,4,2,0,Expired,192.168.151.46,1
U100585,D1924,22,179,1,3,2,0,Expired,192.168.126.245,1
U100586,D2581,18,266,4,4,4,0,Active,192.168.56.72,1
U100587,D8714,35,290,9,1,1,0,Expired,192.168.235.142,1
U100588,D4324,6,159,1,1,1,0,Active,192.168.129.134,0
U100589,D6713,3,73,8,1,7,0,Active,192.168.75.61,0
U100590,D8026,5,112,8,0,7,0,Active,192.168.163.90,0
U100591,D1255,9,39,9,4,7,0,Active,192.168.220.196,1
U100592,D5804,28,48,9,2,2,0,Active,192.168.29.124,0
U100593,D2838,19,147,6,0,1,1,Expired,192.168.47.244,1
U100594,D1009,28,215,5,2,7,0,Active,192.168.15.64,0
U100595,D3871,27,289,7,1,6,0,Active,192.168.119.8,0
U100596,D9989,13,10,9,2,1,0,Active,192.168.95.163,0
U100597,D8409,38,222,5,2,4,0,Expired,192.168.231.24,1
U100598,D8418,43,31,3,0,7,0,Active,192.168.30.109,0
U100599,D6124,21,231,9,0,3,0,Active,192.168.102.162,0
U100600,D2015,27,288,1,4,5,1,Active,192.168.132.142,1
U100601,D3193,46,60,1,2,0,0,Active,192.168.36.100,0
U100602,D9415,6,109,4,0,4,0,Expired,192.168.80.148,1
U100603,D8449,38,22,2,4,6,0,Active,192.168.64.144,1
U100604,D5158,49,209,7,2,3,0,Expired,192.168.106.87,1
U100605,D4925,11,47,2,2,0,0,Active,192.168.138.113,0
U100606,D7970,47,93,7,1,2,0,Active,192.168.67.112,0
U100607,D7938,41,78,8,0,3,0,Active,192.168.171.215,0
U100608,D5784,17,161,8,3,7,1,Active,192.168.94.189,1
U100609,D5000,39,270,3,0,7,0,Expired,192.168.30.69,1
U100610,D2633,7,138,9,1,7,0,Expired,192.168.218.221,1
U100611,D8266,30,93,6,4,0,0,Expired,192.168.204.237,1
U100612,D9702,21,240,4,0,4,0,Active,192.168.226.61,0
U100613,D1384,1,136,8,2,0,1,Expired,192.168.136.50,1
U100614,D1404,25,233,4,3,1,0,Active,192.168.145.253,1
U100615,D9175,32,38,4,4,5,0,Expired,192.168.252.15,1
U100616,D3000,8,87,8,0,7,0,Expired,192.168.23.95,1
U100617,D6989,5,136,4,4,0,1,Expired,192.168.244.175,1
U100618,D2460,30,208,1,2,2,0,Active,192.168.198.201,0
U100619,D8190,8,291,6,3,4,0,Expired,192.168.122.208,1
U100620,D8140,49,262,8,2,6,0,Expired,192.168.33.224,1
U100621,D4636,19,296,3,3,3,0,Active,192.168.22.247,1
U100622,D5809,44,129,2,4,7,0,Active,192.168.147.45,1
U100623,D5178,30,155,6,0,7,0,Active,192.168.118.36,0
U100624,D8245,15,251,1,3,0,0,Active,192.168.45.137,1
U100625,D7600,36,179,5,2,4,0,Active,192.168.13.171,0
U100626,D6997,44,84,6,3,2,0,Active,192.168.211.77,1
U100627,D3048,27,111,8,4,6,0,Active,192.168.188.81,1
U100628,D5780,13,62,7,4,5,0,Active,192.168.149.133,1
U100629,D1716,14,95,6,4,3,0,Active,192.168.99.59,1
U100630,D8939,37,139,2,0,6,0,Active,192.168.31.221,0
U100631,D6565,48,173,8,4,0,0,Active,192.168.108.204,1
U100632,D5544,30,126,8,0,2,0,Active,192.168.34.4,0
U100633,D5976,39,240,5,1,1,0,Expired,192.168.208.213,1
U100634,D4419,47,80,3,3,4,0,Active,192.168.81.47,1
U100635,D8239,13,27,8,2,4,0,Active,192.168.102.73,0
U100636,D1249,16,77,5,0,0,0,Active,192.168.77.182,0
U100637,D9865,44,92,3,0,2,0,Active,192.168.245.234,0
U100638,D1770,7,107,9,2,3,0,Active,192.168.187.106,0
U100639,D5363,48,98,9,3,7,0,Active,192.168.50.88,1
U100640,D2077,27,270,7,4,3,0,Active,192.168.140.163,1
U100641,D9427,45,257,8,3,3,0,Active,192.168.15.235,1
U100642,D9580,35,62,5,0,3,0,Active,192.168.67.3,0
U100643,D8901,15,13,5,4,0,0,Active,192.168.225.62,1
U100644,D5858,28,17,5,1,0,0,Active,192.168.78.31,0
U100645,D7544,35,135,2,2,6,0,Active,192.168.128.62,0
U100646,D5719,7,226,3,3,4,0,Active,192.168.0.161,1
U100647,D3814,46,157,8,4,6,0,Active,192.168.89.245,1
U100648,D4374,46,75,6,2,2,0,Active,192.168.169.193,0
U100649,D2252,20,24,9,3,1,0,Active,192.168.143.165,1
U100650,D7996,32,85,7,0,0,0,Expired,192.168.51.242,1
U100651,D5673,38,232,6,0,6,0,Active,192.168.34.72,0
U100652,D5530,40,23,4,0,7,0,Active,192.168.174.99,0
U100653,D7881,32,169,7,1,3,0,Active,192.168.114.130,0
U100654,D7949,26,111,4,0,1,0,Active,192.168.171.181,0
U100655,D7241,39,218,7,0,6,1,Active,192.168.81.74,1
U100656,D9017,20,243,5,0,4,0,Active,192.168.137.173,0
U100657,D7941,18,151,2,4,3,0,Active,192.168.75.103,1
U100658,D8002,15,185,7,2,7,0,Active,192.168.185.152,0
U100659,D2331,22,202,8,1,5,0,Active,192.168.239.22,0
U100660,D5261,22,291,2,3,7,1,Active,192.168.40.5,1
U100661,D8648,21,57,6,1,2,0,Active,192.168.85.132,0
U100662,D6115,2,244,4,2,1,0,Active,192.168.232.210,0
U100663,D5637,40,294,5,0,7,0,Expired,192.168.221.110,1
U100664,D5854,43,291,1,0,4,0,Active,192.168.224.187,0
U100665,D4177,18,192,6,3,6,0,Active,192.168.21.60,1
U100666,D8730,23,10,8,1,7,0,Active,192.168.69.230,0
U100667,D3180,13,287,2,1,0,0,Active,192.168.109.240,0
U100668,D5892,41,267,1,3,2,1,Active,192.168.229.116,1
U100669,D8043,9,53,9,1,3,0,Active,192.168.10.174,0
U100670,D1137,49,204,2,1,1,0,Active,192.168.168.135,0
U100671,D7327,7,64,8,1,4,0,Active,192.168.23.136,0
U100672,D4472,41,37,5,3,7,0,Active,192.168.11.138,1
U100673,D6449,1,248,2,3,1,0,Active,192.168.138.148,1
U100674,D3832,2,176,5,2,2,0,Active,192.168.229.44,0
U100675,D4579,4,211,9,1,6,0,Active,192.168.22.22,0
U100676,D6971,14,287,6,2,0,0,Active,192.168.172.22,0
U100677,D5164,32,26,3,4,0,0,Active,192.168.38.41,1
U100678,D8941,36,51,8,4,6,1,Expired,192.168.55.67,1
U100679,D6569,2,162,1,1,5,0,Active,192.168.123.35,0
U100680,D5300,40,262,9,0,2,0,Active,192.168.15.146,0
U100681,D7269,14,147,9,4,3,0,Active,192.168.140.22,1
U100682,D4818,20,51,4,0,7,0,Active,192.168.246.9,0
U100683,D2906,25,31,8,2,1,0,Active,192.168.69.111,0
U100684,D7254,42,31,3,1,3,0,Active,192.168.136.18,0
U100685,D1760,49,149,6,2,7,1,Expired,192.168.243.237,1
U100686,D8830,8,79,8,2,4,0,Active,192.168.191.225,0
U100687,D8350,28,191,9,3,3,0,Active,192.168.37.51,1
U100688,D7238,46,14,8,1,5,0,Active,192.168.57.22,0
U100689,D7090,21,125,9,3,2,0,Expired,192.168.96.184,1
U100690,D7031,23,293,4,2,5,0,Active,192.168.245.108,0
U100691,D8687,32,169,1,0,0,0,Expired,192.168.28.183,1
U100692,D9472,8,268,7,1,5,0,Active,192.168.120.80,0
U100693,D2887,31,165,4,1,2,0,Active,192.168.131.164,0
U100694,D4266,37,122,1,4,2,0,Active,192.168.201.32,1
U100695,D1666,16,267,3,0,1,0,Active,192.168.223.14,0
U100696,D5188,40,88,7,0,2,0,Active,192.168.211.18,0
U100697,D1671,42,150,3,2,4,0,Active,192.168.194.198,0
U100698,D7777,27,175,1,2,1,0,Active,192.168.209.224,0
U100699,D8570,40,18,7,2,7,0,Expired,192.168.136.26,1
U100700,D8956,41,153,8,4,1,0,Active,192.168.108.115,1
U100701,D6124,18,255,5,0,3,0,Active,192.168.105.176,0
U100702,D6585,35,61,6,3,7,0,Active,192.168.18.70,1
U100703,D5777,49,137,3,0,5,0,Active,192.168.129.28,0
U100704,D4900,15,174,5,3,2,0,Active,192.168.111.212,1
U100705,D7677,27,106,3,1,3,1,Active,192.168.205.225,1
U100706,D7981,17,110,2,3,3,0,Expired,192.168.195.181,1
U100707,D7376,40,175,7,1,5,0,Active,192.168.219.229,0
U100708,D1523,2,132,7,2,7,0,Expired,192.168.41.30,1
U100709,D3393,49,254,8,0,1,0,Expired,192.168.17.125,1
U100710,D3593,31,36,1,2,3,0,Expired,192.168.136.7,1
U100711,D8240,37,220,2,0,3,0,Active,192.168.99.53,0
U100712,D7937,41,266,2,3,1,0,Active,192.168.251.207,1
U100713,D7190,41,248,3,0,1,0,Expired,192.168.218.113,1
U100714,D6240,34,289,7,3,0,0,Active,192.168.249.133,1
U100715,D7493,34,294,7,0,2,0,Active,192.168.42.102,0
U100716,D3878,3,267,7,1,0,0,Active,192.168.196.214,0
U100717,D5143,17,89,1,3,5,0,Active,192.168.86.141,1
U100718,D4644,14,49,2,2,7,0,Active,192.168.69.175,0
U100719,D5432,14,204,8,2,6,0,Expired,192.168.236.45,1
U100720,D2276,46,205,9,2,1,0,Expired,192.168.105.98,1
U100721,D6811,38,172,7,2,4,0,Active,192.168.1.137,0
U100722,D1302,35,244,1,1,3,0,Active,192.168.149.218,0
U100723,D1638,1,290,4,1,3,0,Active,192.168.147.74,0
U100724,D1055,48,194,8,4,1,0,Active,192.168.84.253,1
U100725,D9717,29,75,5,4,3,0,Active,192.168.187.139,1
U100726,D9150,4,149,1,4,0,0,Active,192.168.116.104,1
U100727,D3125,33,213,7,4,3,0,Active,192.168.20.210,1
U100728,D1364,17,212,6,0,4,0,Expired,192.168.193.53,1
U100729,D7809,28,226,9,3,7,0,Active,192.168.227.221,1
U100730,D5621,26,291,4,2,2,0,Active,192.168.113.150,0
U100731,D6126,8,167,4,0,5,0,Active,192.168.79.24,0
U100732,D6122,34,76,8,1,5,0,Expired,192.168.193.95,1
U100733,D2646,18,244,4,2,7,0,Active,192.168.153.199,0
U100734,D1918,31,131,3,3,5,1,Active,192.168.163.37,1
U100735,D3797,27,89,7,3,6,0,Active,192.168.145.155,1
U100736,D7506,16,19,5,1,0,0,Active,192.168.221.74,0
U100737,D6870,10,252,9,2,2,0,Expired,192.168.232.95,1
U100738,D2531,40,287,5,4,2,0,Active,192.168.79.19,1
U100739,D9172,12,6,9,2,4,0,Active,192.168.57.241,0
U100740,D4345,22,78,6,2,5,0,Active,192.168.35.161,0
U100741,D8673,16,68,6,3,4,0,Active,192.168.60.134,1
U100742,D7949,12,265,6,1,4,0,Active,192.168.79.109,0
U100743,D7882,11,243,7,2,4,1,Active,192.168.3.124,1
U100744,D2906,20,283,4,0,5,0,Active,192.168.243.137,0
U100745,D4086,1,205,4,0,0,0,Expired,192.168.24.151,1
U100746,D9152,27,297,9,1,6,0,Active,192.168.67.57,0
U100747,D6750,3,290,7,4,4,0,Active,192.168.68.26,1
U100748,D9905,12,225,6,2,0,0,Active,192.168.90.4,0
U100749,D2062,30,166,1,2,3,0,Active,192.168.20.153,0
U100750,D2976,9,187,7,3,7,0,Active,192.168.202.159,1
U100751,D2296,37,269,6,2,2,0,Active,192.168.123.209,0
U100752,D7229,1,136,4,4,5,0,Active,192.168.6.233,1
U100753,D8641,42,124,8,2,3,1,Active,192.168.90.113,1
U100754,D1125,49,223,7,2,6,0,Active,192.168.114.141,0
U100755,D5632,4,164,8,3,7,0,Active,192.168.54.95,1
U100756,D7288,15,113,9,0,3,0,Active,192.168.195.9,0
U100757,D4596,27,242,1,0,1,0,Active,192.168.57.171,0
U100758,D7168,8,297,3,4,5,0,Expired,192.168.108.30,1
U100759,D8561,23,71,2,1,3,1,Active,192.168.215.112,1
U100760,D9258,15,191,3,1,3,0,Active,192.168.105.196,0
U100761,D1232,27,40,2,3,1,0,Active,192.168.60.67,1
U100762,D7371,31,53,6,2,5,0,Active,192.168.116.247,0
U100763,D5206,39,260,9,3,6,0,Expired,192.168.181.167,1
U100764,D8943,47,111,2,0,3,0,Active,192.168.156.21,0
U100765,D7891,8,12,4,4,1,0,Expired,192.168.11.82,1
U100766,D7738,30,240,5,1,7,0,Active,192.168.196.23,0
U100767,D3472,42,182,5,2,6,0,Active,192.168.144.189,0
U100768,D3739,18,246,1,1,0,0,Expired,192.168.100.116,1
U100769,D6401,4,45,6,0,7,0,Active,192.168.251.159,0
U100770,D2761,47,249,5,2,2,0,Active,192.168.11.247,0
U100771,D1876,43,117,6,0,4,1,Active,192.168.175.240,1
U100772,D4812,22,260,4,1,3,0,Active,192.168.21.103,0
U100773,D2460,3,170,6,1,6,0,Active,192.168.179.237,0
U100774,D2733,15,82,9,0,0,0,Active,192.168.4.248,0
U100775,D2605,35,211,1,2,2,0,Active,192.168.242.84,0
U100776,D6622,47,200,6,0,6,0,Active,192.168.250.80,0
U100777,D7767,38,68,1,2,6,0,Active,192.168.201.63,0
U100778,D7986,33,144,7,3,6,0,Active,192.168.203.6,1
U100779,D4517,14,46,4,3,0,0,Active,192.168.253.215,1
U100780,D4735,48,213,6,2,1,0,Expired,192.168.63.58,1
U100781,D9434,1,77,7,0,6,0,Active,192.168.253.153,0
U100782,D3590,49,157,5,2,0,0,Active,192.168.124.213,0
U100783,D2063,26,139,9,1,6,0,Active,192.168.210.53,0
U100784,D5324,8,268,8,0,3,0,Active,192.168.127.98,0
U100785,D6342,16,220,3,2,3,0,Active,192.168.124.104,0
U100786,D1005,38,213,1,1,5,0,Active,192.168.19.233,0
U100787,D8489,10,208,8,4,4,0,Expired,192.168.130.192,1
U100788,D9659,42,114,4,1,7,0,Active,192.168.134.3,0
U100789,D9195,37,35,7,2,4,0,Active,192.168.170.236,0
U100790,D6966,26,16,4,0,3,0,Active,192.168.44.132,0
U100791,D9837,28,131,7,0,0,0,Active,192.168.161.70,0
U100792,D1117,12,198,1,3,6,0,Expired,192.168.212.172,1
U100793,D3551,20,144,1,2,6,0,Active,192.168.169.186,0
U100794,D6560,49,31,2,1,7,0,Active,192.168.51.196,0
U100795,D5289,14,50,5,1,5,1,Active,192.168.176.140,1
U100796,D1846,46,139,6,2,7,1,Active,192.168.50.85,1
U100797,D7316,35,62,2,1,7,0,Active,192.168.110.226,0
U100798,D7469,29,17,1,4,5,0,Active,192.168.134.115,1
U100799,D9915,12,104,9,3,6,0,Active,192.168.189.187,1
U100800,D1224,18,53,7,0,6,0,Active,192.168.39.178,0
U100801,D5208,44,295,8,1,3,0,Active,192.168.109.168,0
U100802,D7283,2,98,6,4,0,0,Active,192.168.212.25,1
U100803,D3048,2,99,9,2,3,1,Active,192.168.120.6,1
U100804,D7233,17,149,8,1,2,1,Active,192.168.218.192,1
U100805,D2828,10,76,4,2,0,0,Active,192.168.98.44,0
U100806,D2917,18,14,5,4,1,0,Expired,192.168.0.81,1
U100807,D5234,22,166,2,4,6,0,Active,192.168.132.172,1
U100808,D7988,19,218,1,0,1,0,Active,192.168.57.96,0
U100809,D3026,1,8,6,2,6,0,Active,192.168.145.45,0
U100810,D4744,24,228,3,3,6,0,Active,192.168.185.169,1
U100811,D1009,36,33,4,0,4,0,Active,192.168.162.164,0
U100812,D1260,25,207,1,2,2,0,Active,192.168.41.202,0
U100813,D7038,36,81,6,2,7,0,Active,192.168.1.18,0
U100814,D3219,31,63,8,4,1,0,Active,192.168.162.235,1
U100815,D8041,31,200,4,4,6,0,Active,192.168.21.55,1
U100816,D3060,2,111,8,2,3,0,Expired,192.168.68.175,1
U100817,D6287,19,13,3,4,1,0,Active,192.168.151.32,1
U100818,D2619,12,24,7,2,3,1,Active,192.168.240.98,1
U100819,D9512,10,153,3,2,2,0,Active,192.168.228.113,0
U100820,D2342,31,21,6,0,7,0,Active,192.168.138.10,0
U100821,D3832,45,16,4,0,5,0,Active,192.168.214.115,0
U100822,D3824,22,86,6,3,5,1,Active,192.168.101.202,1
U100823,D2994,23,71,7,0,5,1,Active,192.168.170.7,1
U100824,D4490,23,137,8,1,6,0,Active,192.168.47.245,0
U100825,D8984,15,57,6,1,4,1,Active,192.168.76.151,1
U100826,D2604,26,210,4,4,7,0,Active,192.168.202.227,1
U100827,D1235,3,237,9,1,5,0,Expired,192.168.135.215,1
U100828,D2908,23,58,7,0,1,0,Active,192.168.99.7,0
U100829,D9567,20,72,9,3,4,0,Expired,192.168.9.140,1
U100830,D4530,45,295,3,2,5,0,Expired,192.168.222.203,1
U100831,D6256,40,173,5,3,5,0,Active,192.168.164.154,1
U100832,D3635,39,165,1,0,2,1,Expired,192.168.4.179,1
U100833,D9162,8,19,8,0,0,0,Active,192.168.174.7,0
U100834,D3560,18,195,1,0,5,0,Active,192.168.35.7,0
